Compound,Space_Group,Crystal_System,cluster_id,Representative_Compound
Ca(BiO2)2_12,12,monoclinic,157,SmScS3_62
Ca10La6Mg3Ti13O48_1,1,triclinic,97,La3Mn3O10_1
Ca16Zr9Ta7N7O41_1,1,triclinic,123,Na3SrTa4O12_6
Ca2BiWO6_225,225,cubic,134,NaSrNdWO6_216
Ca2CoWO6_8,8,monoclinic,82,K5Na3Ta5Nb3O24_1
Ca2CrSbO6_14,14,monoclinic,173,VBiO3_14
Ca2CuWO6_1,1,triclinic,82,K5Na3Ta5Nb3O24_1
Ca2DyMnO6_225,225,cubic,133,NaSrEuSeO6_216
Ca2DySbO6_225,225,cubic,134,NaSrNdWO6_216
Ca2FeIrO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2FeOsO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2FeReO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2FeWO6_225,225,cubic,82,K5Na3Ta5Nb3O24_1
Ca2GdSbO6_225,225,cubic,128,NaCaDyWO6_216
Ca2HfSnO6_225,225,cubic,133,NaSrEuSeO6_216
Ca2HfTiO6_225,225,cubic,82,K5Na3Ta5Nb3O24_1
Ca2HoTaO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2La2MgTi3O12_1,1,triclinic,97,La3Mn3O10_1
Ca2La2Ti3CuO12_123,123,tetragonal,161,Sr3La7Mn7(FeO10)3_1
Ca2LaNdMn4O12_6,6,monoclinic,97,La3Mn3O10_1
Ca2MgReO6_14,14,monoclinic,40,CsEuCl3_221
Ca2MnReO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2MnRuO6_14,14,monoclinic,173,VBiO3_14
Ca2Nb2CoO9_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2NbCrO6_14,14,monoclinic,173,VBiO3_14
Ca2NbFeO6_14,14,monoclinic,173,VBiO3_14
Ca2PdWO6_225,225,cubic,133,NaSrEuSeO6_216
Ca2SbWO6_225,225,cubic,134,NaSrNdWO6_216
Ca2ScNbO6_14,14,monoclinic,89,KLaHfFeO6_216
Ca2ScOsO6_14,14,monoclinic,82,K5Na3Ta5Nb3O24_1
Ca2ScTaO6_14,14,monoclinic,82,K5Na3Ta5Nb3O24_1
Ca2TaCrO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2TaFeO6_11,11,monoclinic,123,Na3SrTa4O12_6
Ca2TaInO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2TaMnO6_11,11,monoclinic,123,Na3SrTa4O12_6
Ca2TaNiO6_11,11,monoclinic,123,Na3SrTa4O12_6
Ca2TaTiO6_11,11,monoclinic,123,Na3SrTa4O12_6
Ca2TbFeO6_225,225,cubic,133,NaSrEuSeO6_216
Ca2TbMn3O9_62,62,orthorhombic,126,Na9Sr2Nd9Ti20O60_6
Ca2TbNiO6_225,225,cubic,123,Na3SrTa4O12_6
Ca2TbSbO6_225,225,cubic,134,NaSrNdWO6_216
Ca2TiRuO6_14,14,monoclinic,173,VBiO3_14
Ca2TiSbO6_225,225,cubic,133,NaSrEuSeO6_216
Ca2TiWO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2TmRuO6_14,14,monoclinic,123,Na3SrTa4O12_6
Ca2VMoO6_14,14,monoclinic,173,VBiO3_14
Ca2VSbO6_225,225,cubic,133,NaSrEuSeO6_216
Ca2YBiO6_225,225,cubic,121,Na2NiHgF6_225
Ca2YMn3O9_62,62,orthorhombic,165,SrCa7Mn7CrO23_1
Ca2YNbO6_14,14,monoclinic,166,SrPrZnBiO6_216
Ca2ZrFeO6_225,225,cubic,89,KLaHfFeO6_216
Ca2ZrNbO6_225,225,cubic,133,NaSrEuSeO6_216
Ca2ZrSnO6_225,225,cubic,133,NaSrEuSeO6_216
Ca3AsN_62,62,orthorhombic,107,Lu3InC_221
Ca3AsP_221,221,cubic,42,CsPdBr3_1
Ca3BiAs_221,221,cubic,30,Cs2KSmCl6_225
Ca3BiN_221,221,cubic,70,K2LiLuCl6_225
Ca3BiSb_221,221,cubic,40,CsEuCl3_221
Ca3Fe2(WO6)2_6,6,monoclinic,40,CsEuCl3_221
Ca3Fe2O7_36,36,orthorhombic,165,SrCa7Mn7CrO23_1
Ca3GeN_221,221,cubic,107,Lu3InC_221
Ca3HoMn4O12_6,6,monoclinic,126,Na9Sr2Nd9Ti20O60_6
Ca3La5Mn6(CuO12)2_1,1,triclinic,97,La3Mn3O10_1
Ca3La5Mn7CrO24_1,1,triclinic,97,La3Mn3O10_1
Ca3La5Mn7FeO24_1,1,triclinic,97,La3Mn3O10_1
Ca3LaMn4O12_1,1,triclinic,97,La3Mn3O10_1
Ca3LaTi2Cr2O12_1,1,triclinic,97,La3Mn3O10_1
Ca3Mn2WO9_14,14,monoclinic,123,Na3SrTa4O12_6
Ca3Mn4BiO12_6,6,monoclinic,126,Na9Sr2Nd9Ti20O60_6
Ca3Nb2CoO9_14,14,monoclinic,89,KLaHfFeO6_216
Ca3NbO6_14,14,monoclinic,133,NaSrEuSeO6_216
Ca3NdMn4O12_6,6,monoclinic,97,La3Mn3O10_1
Ca3Ni2O7_36,36,orthorhombic,165,SrCa7Mn7CrO23_1
Ca3Os3N5_2,2,triclinic,151,RbPbBr3_8
Ca3PbO_221,221,cubic,157,SmScS3_62
Ca3PN_221,221,cubic,46,Dy3GaC_221
Ca3SbAs_221,221,cubic,29,Cs2InHgCl6_225
Ca3SbN_221,221,cubic,167,Tb3AlC_221
Ca3SbP_221,221,cubic,39,CsAgBr3_6
Ca3SiO_62,62,orthorhombic,107,Lu3InC_221
Ca3SnN_221,221,cubic,57,Gd3PbC_221
Ca3SnO_221,221,cubic,167,Tb3AlC_221
Ca3Ti2O7_36,36,orthorhombic,163,Sr6Ca2Fe5(CoO8)3_3
Ca4La4Mn7NiO24_1,1,triclinic,97,La3Mn3O10_1
Ca4Mn3CrO11_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca4Mn3O10_61,61,orthorhombic,165,SrCa7Mn7CrO23_1
Ca4Mn3SbO12_2,2,triclinic,173,VBiO3_14
Ca4Mn4O11_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca4TiMn3O12_6,6,monoclinic,165,SrCa7Mn7CrO23_1
Ca5(RhN3)2_15,15,monoclinic,157,SmScS3_62
Ca5La10Mn14(NiO24)2_1,1,triclinic,97,La3Mn3O10_1
Ca5La7Mn7Ru5O36_1,1,triclinic,159,Sr2HfCrO6_12
Ca5Nb4(CoO9)2_7,7,monoclinic,123,Na3SrTa4O12_6
Ca5Nd5Mn9CrO30_1,1,triclinic,97,La3Mn3O10_1
Ca5Y3Ti5Mn3O24_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca6Al2NF_225,225,cubic,167,Tb3AlC_221
Ca6In2NF_225,225,cubic,167,Tb3AlC_221
Ca6La4Ti5Cr5O30_1,1,triclinic,97,La3Mn3O10_1
Ca6Nd6Mn11CrO36_1,1,triclinic,97,La3Mn3O10_1
Ca6Pr6Mn11CrO36_1,1,triclinic,97,La3Mn3O10_1
Ca6Sn2NO_225,225,cubic,167,Tb3AlC_221
Ca7La3Ti5Cr5O30_6,6,monoclinic,97,La3Mn3O10_1
Ca7MgFeCo7O24_160,160,trigonal,171,TmRhO3_62
Ca7MgTiMn7O24_160,160,trigonal,165,SrCa7Mn7CrO23_1
Ca8Mn6Al2O23_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca8Mn7CrO23_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca8Ti2Mn6O23_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca8Ti3Mn5O23_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca8Ti3Mn5O24_123,123,tetragonal,163,Sr6Ca2Fe5(CoO8)3_3
Ca8TiMn7O22_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca8TiMn7O23_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca8TiMn7O24_221,221,cubic,165,SrCa7Mn7CrO23_1
Ca8TiMn7O24_6,6,monoclinic,165,SrCa7Mn7CrO23_1
Ca9LaTi10O30_1,1,triclinic,97,La3Mn3O10_1
Ca9LaTi4Mn6O30_1,1,triclinic,165,SrCa7Mn7CrO23_1
Ca9LaTi8Mn2O30_1,1,triclinic,165,SrCa7Mn7CrO23_1
CaBeO3_221,221,cubic,18,CaBeO3_221
CaBiO3_14,14,monoclinic,134,NaSrNdWO6_216
CaBiO3_62,62,orthorhombic,134,NaSrNdWO6_216
CaBPd3_221,221,cubic,172,UBRh3_221
CaCuO3_221,221,cubic,165,SrCa7Mn7CrO23_1
CaEu2WO6_225,225,cubic,166,SrPrZnBiO6_216
CaEuAlBiO6_216,216,cubic,132,NaSr2OsO6_225
CaEuDyNiO6_216,216,cubic,159,Sr2HfCrO6_12
CaEuDyVO6_216,216,cubic,130,NaPrYSbO6_216
CaEuGdSbO6_216,216,cubic,11,BaCaDyNbO6_216
CaEuHfFeO6_216,216,cubic,89,KLaHfFeO6_216
CaEuHfSnO6_216,216,cubic,166,SrPrZnBiO6_216
CaEuHfVO6_216,216,cubic,89,KLaHfFeO6_216
CaEuHfZrO6_216,216,cubic,130,NaPrYSbO6_216
CaEuInFeO6_216,216,cubic,159,Sr2HfCrO6_12
CaEuMgBiO6_216,216,cubic,132,NaSr2OsO6_225
CaEuMnWO6_216,216,cubic,133,NaSrEuSeO6_216
CaEuNbFeO6_216,216,cubic,159,Sr2HfCrO6_12
CaEuNbWO6_216,216,cubic,166,SrPrZnBiO6_216
CaEuNbZnO6_216,216,cubic,159,Sr2HfCrO6_12
CaEuNiBiO6_216,216,cubic,89,KLaHfFeO6_216
CaEuV2O6_221,221,cubic,126,Na9Sr2Nd9Ti20O60_6
CaEuZrCrO6_216,216,cubic,159,Sr2HfCrO6_12
CaEuZrNbO6_216,216,cubic,166,SrPrZnBiO6_216
CaEuZrTiO6_216,216,cubic,159,Sr2HfCrO6_12
CaEuZrVO6_216,216,cubic,159,Sr2HfCrO6_12
CaEuZrWO6_216,216,cubic,166,SrPrZnBiO6_216
CaFe(MoO3)2_14,14,monoclinic,89,KLaHfFeO6_216
CaFe4(CuO4)3_148,148,trigonal,54,EuNiO3_62
CaFeO3_123,123,tetragonal,163,Sr6Ca2Fe5(CoO8)3_3
CaFeO3_14,14,monoclinic,165,SrCa7Mn7CrO23_1
CaH3Pd_221,221,cubic,48,ErMn4(CuO4)3_204
CaHfO3_62,62,orthorhombic,123,Na3SrTa4O12_6
CaHfS3_62,62,orthorhombic,79,K2YInF6_225
CaHo(FeO3)2_31,31,orthorhombic,19,CaHo(FeO3)2_31
CaHoCr2O6_31,31,orthorhombic,19,CaHo(FeO3)2_31
CaHoO3_221,221,cubic,134,NaSrNdWO6_216
CaInO3_221,221,cubic,134,NaSrNdWO6_216
CaIrO3_221,221,cubic,123,Na3SrTa4O12_6
CaIrO3_62,62,orthorhombic,123,Na3SrTa4O12_6
CaIrO3_63,63,orthorhombic,157,SmScS3_62
CaLa(CoO3)2_225,225,cubic,97,La3Mn3O10_1
CaLa(FeO3)2_31,31,orthorhombic,97,La3Mn3O10_1
CaLa2CoO6_2,2,triclinic,166,SrPrZnBiO6_216
CaLa2CrO6_148,148,trigonal,166,SrPrZnBiO6_216
CaLa2FeO6_2,2,triclinic,166,SrPrZnBiO6_216
CaLa2Mn3O9_62,62,orthorhombic,97,La3Mn3O10_1
CaLa2Ti2Cr2O12_1,1,triclinic,19,CaHo(FeO3)2_31
CaLa3(FeO3)4_6,6,monoclinic,159,Sr2HfCrO6_12
CaLa3Mn4O12_1,1,triclinic,159,Sr2HfCrO6_12
CaLa3Mn4O12_6,6,monoclinic,159,Sr2HfCrO6_12
CaLaCrBiO6_216,216,cubic,130,NaPrYSbO6_216
CaLaCrMoO6_7,7,monoclinic,89,KLaHfFeO6_216
CaLaCrNiO6_7,7,monoclinic,97,La3Mn3O10_1
CaLaCrSnO6_216,216,cubic,159,Sr2HfCrO6_12
CaLaCrWO6_7,7,monoclinic,89,KLaHfFeO6_216
CaLaEuSbO6_216,216,cubic,160,Sr2NdMnO6_225
CaLaFeNiO6_1,1,triclinic,97,La3Mn3O10_1
CaLaMn2O6_1,1,triclinic,97,La3Mn3O10_1
CaLaMn2O6_11,11,monoclinic,97,La3Mn3O10_1
CaLaMn2O6_31,31,orthorhombic,97,La3Mn3O10_1
CaLaMn2O6_58,58,orthorhombic,97,La3Mn3O10_1
CaLaMn2O6_6,6,monoclinic,97,La3Mn3O10_1
CaLaMnCrO6_7,7,monoclinic,97,La3Mn3O10_1
CaLaMnFeO6_7,7,monoclinic,97,La3Mn3O10_1
CaLaMnFeO6_8,8,monoclinic,97,La3Mn3O10_1
CaLaMnNbO6_7,7,monoclinic,159,Sr2HfCrO6_12
CaLaMnSnO6_7,7,monoclinic,89,KLaHfFeO6_216
CaLaNbCoO6_7,7,monoclinic,89,KLaHfFeO6_216
CaLaO3_221,221,cubic,68,K2InHgF6_225
CaLaTiCrO6_7,7,monoclinic,97,La3Mn3O10_1
CaLaTiMnO6_7,7,monoclinic,97,La3Mn3O10_1
CaLaVCrO6_7,7,monoclinic,97,La3Mn3O10_1
CaLuMn2O6_31,31,orthorhombic,19,CaHo(FeO3)2_31
CaMnO3_62,62,orthorhombic,165,SrCa7Mn7CrO23_1
CaMoO3_14,14,monoclinic,89,KLaHfFeO6_216
CaMoO3_62,62,orthorhombic,173,VBiO3_14
CaNbO3_62,62,orthorhombic,89,KLaHfFeO6_216
CaNCl3_62,62,orthorhombic,32,Cs2LiLuCl6_225
CaNd2Ti2Mn2O12_1,1,triclinic,125,Na7La7Th2Ti18O54_42
CaNdCrO4_12,12,monoclinic,126,Na9Sr2Nd9Ti20O60_6
CaNdEuSbO6_216,216,cubic,11,BaCaDyNbO6_216
CaNdFeO4_36,36,orthorhombic,126,Na9Sr2Nd9Ti20O60_6
CaNdFeSnO6_216,216,cubic,159,Sr2HfCrO6_12
CaNdHfFeO6_216,216,cubic,89,KLaHfFeO6_216
CaNdHfTiO6_216,216,cubic,89,KLaHfFeO6_216
CaNdMn2O6_1,1,triclinic,97,La3Mn3O10_1
CaNdMn2O6_6,6,monoclinic,97,La3Mn3O10_1
CaNdZrCrO6_216,216,cubic,159,Sr2HfCrO6_12
CaNiH3_221,221,cubic,20,CaNiH3_221
CaNiO3_62,62,orthorhombic,165,SrCa7Mn7CrO23_1
CaOsO3_62,62,orthorhombic,123,Na3SrTa4O12_6
CaPr(CuO3)2_31,31,orthorhombic,97,La3Mn3O10_1
CaPr2Ti2ZnO9_1,1,triclinic,97,La3Mn3O10_1
CaPr3(FeO3)4_6,6,monoclinic,159,Sr2HfCrO6_12
CaPrHfCrO6_216,216,cubic,89,KLaHfFeO6_216
CaPrHfFeO6_216,216,cubic,89,KLaHfFeO6_216
CaPrMgBiO6_216,216,cubic,132,NaSr2OsO6_225
CaPrV2O6_31,31,orthorhombic,97,La3Mn3O10_1
CaPrZrCrO6_216,216,cubic,159,Sr2HfCrO6_12
CaRhO3_62,62,orthorhombic,173,VBiO3_14
CaRuO3_221,221,cubic,173,VBiO3_14
CaRuO3_62,62,orthorhombic,173,VBiO3_14
CaSbO3_11,11,monoclinic,133,NaSrEuSeO6_216
CaSbO3_62,62,orthorhombic,133,NaSrEuSeO6_216
CaScO3_221,221,cubic,87,KCuF3_127
CaSiO3_127,127,tetragonal,21,CaSiO3_139
CaSiO3_139,139,tetragonal,21,CaSiO3_139
CaSiO3_204,204,cubic,21,CaSiO3_139
CaSiO3_221,221,cubic,21,CaSiO3_139
CaSnS3_221,221,cubic,67,K2ErCuCl6_225
CaSnS3_62,62,orthorhombic,79,K2YInF6_225
CaTaNO2_14,14,monoclinic,123,Na3SrTa4O12_6
CaTaNO2_26,26,orthorhombic,123,Na3SrTa4O12_6
CaTb2Mn3O9_62,62,orthorhombic,126,Na9Sr2Nd9Ti20O60_6
CaTbEuNbO6_2,2,triclinic,166,SrPrZnBiO6_216
CaTbEuNbO6_216,216,cubic,11,BaCaDyNbO6_216
CaTbEuSbO6_216,216,cubic,166,SrPrZnBiO6_216
CaTbEuVO6_216,216,cubic,130,NaPrYSbO6_216
CaTbMn2O6_31,31,orthorhombic,19,CaHo(FeO3)2_31
CaTcO3_62,62,orthorhombic,173,VBiO3_14
CaTcO3_8,8,monoclinic,173,VBiO3_14
CaTi2FeO6_137,137,tetragonal,54,EuNiO3_62
CaTi4(CuO4)3_229,229,cubic,163,Sr6Ca2Fe5(CoO8)3_3
CaTi4(FeO4)3_204,204,cubic,54,EuNiO3_62
CaTiNbInO6_216,216,cubic,159,Sr2HfCrO6_12
CaTiO3_221,221,cubic,163,Sr6Ca2Fe5(CoO8)3_3
CaTiO3_62,62,orthorhombic,163,Sr6Ca2Fe5(CoO8)3_3
CaTiO3_63,63,orthorhombic,163,Sr6Ca2Fe5(CoO8)3_3
CaTiO3_74,74,orthorhombic,163,Sr6Ca2Fe5(CoO8)3_3
CaTlF3_8,8,monoclinic,36,Cs2NaNdF6_225
CaTmMn2O6_26,26,orthorhombic,124,Na3TbTi2Nb2O12_1
CaTmMn2O6_31,31,orthorhombic,19,CaHo(FeO3)2_31
CaVO3_14,14,monoclinic,163,Sr6Ca2Fe5(CoO8)3_3
CaWO3_62,62,orthorhombic,123,Na3SrTa4O12_6
CaYTi2O6_31,31,orthorhombic,165,SrCa7Mn7CrO23_1
Cd3SbN_62,62,orthorhombic,22,Ce3Co4Sn13_223
CdBO3_221,221,cubic,4,BSbO3_221
CdFeO3_14,14,monoclinic,165,SrCa7Mn7CrO23_1
CdGeO3_62,62,orthorhombic,54,EuNiO3_62
CdHCl3_221,221,cubic,91,KMn2O4_1
CdNF3_62,62,orthorhombic,121,Na2NiHgF6_225
CdNi3C_221,221,cubic,61,InNi3N_221
CdNi3N_221,221,cubic,61,InNi3N_221
CdRuO3_221,221,cubic,96,La2NiMoO6_225
CdSiO3_221,221,cubic,108,LuAlO3_221
CdSnO3_221,221,cubic,53,EuMoO3_221
CdSnO3_62,62,orthorhombic,96,La2NiMoO6_225
Ce3AlC_221,221,cubic,167,Tb3AlC_221
Ce3AlN_221,221,cubic,167,Tb3AlC_221
Ce3AlO_221,221,cubic,167,Tb3AlC_221
Ce3Co4Sn13_223,223,cubic,22,Ce3Co4Sn13_223
Ce3InC_221,221,cubic,57,Gd3PbC_221
Ce3SnN_221,221,cubic,58,Gd3SnC_221
Ce3TlC_221,221,cubic,57,Gd3PbC_221
CeAlO3_221,221,cubic,50,ErVO3_62
CeAlO3_62,62,orthorhombic,50,ErVO3_62
CeBeO3_221,221,cubic,103,LiCeO3_221
CeBRh3_221,221,cubic,156,SmRh3C_221
CeCdO3_11,11,monoclinic,14,BaSrNdSbO6_216
CeCrO3_62,62,orthorhombic,97,La3Mn3O10_1
CeCrS2O_12,12,monoclinic,45,CsV5S8_12
CeCuO3_221,221,cubic,165,SrCa7Mn7CrO23_1
CeEu2VO6_225,225,cubic,8,Ba2TmMoO6_225
CeEu2ZrO6_225,225,cubic,14,BaSrNdSbO6_216
CeGaO3_221,221,cubic,161,Sr3La7Mn7(FeO10)3_1
CeLuO3_62,62,orthorhombic,53,EuMoO3_221
CeMnO3_221,221,cubic,161,Sr3La7Mn7(FeO10)3_1
CeNiO3_221,221,cubic,54,EuNiO3_62
CeNiO3_62,62,orthorhombic,59,GdMnO3_62
CePuO3_221,221,cubic,14,BaSrNdSbO6_216
CeRhO3_62,62,orthorhombic,161,Sr3La7Mn7(FeO10)3_1
CeRu3C_221,221,cubic,156,SmRh3C_221
CeScS3_62,62,orthorhombic,157,SmScS3_62
CeTiGe3_194,194,hexagonal,23,CeTiGe3_194
CeTiO3_221,221,cubic,161,Sr3La7Mn7(FeO10)3_1
CeTmO3_62,62,orthorhombic,8,Ba2TmMoO6_225
CeVO3_221,221,cubic,161,Sr3La7Mn7(FeO10)3_1
Co3SnC_221,221,cubic,61,InNi3N_221
CoAgF3_221,221,cubic,96,La2NiMoO6_225
CoMoO3_221,221,cubic,159,Sr2HfCrO6_12
CoNF3_221,221,cubic,105,LiGeO3_221
CoPbO3_62,62,orthorhombic,171,TmRhO3_62
CoRe(PbO3)2_225,225,cubic,158,Sr2CrSbO6_12
CoRhO3_221,221,cubic,161,Sr3La7Mn7(FeO10)3_1
CoSeO3_62,62,orthorhombic,99,LaFeO3_2
CoSnO3_221,221,cubic,174,ZnCuO3_221
CoSnO3_62,62,orthorhombic,99,LaFeO3_2
CoTeO3_221,221,cubic,54,EuNiO3_62
Cr3IrN_123,123,tetragonal,24,Cr3IrN_123
Cr3PtN_221,221,cubic,24,Cr3IrN_123
Cr3RhN_221,221,cubic,61,InNi3N_221
CrAg3F6_225,225,cubic,14,BaSrNdSbO6_216
CrBiO3_15,15,monoclinic,173,VBiO3_14
CrCoBr3_194,194,hexagonal,169,TlCr5Se8_12
CrCoCl3_194,194,hexagonal,95,KTiCl3_1
CrCuO3_221,221,cubic,174,ZnCuO3_221
CrFe3N_221,221,cubic,61,InNi3N_221
CrPbO3_221,221,cubic,173,VBiO3_14
CrSbS3_62,62,orthorhombic,157,SmScS3_62
CrSbSe3_62,62,orthorhombic,164,Sr8MgMn6O20_1
Cs2AgAsBr6_225,225,cubic,39,CsAgBr3_6
Cs2AgAsCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2AgAsF6_225,225,cubic,148,Rb3MoF6_225
Cs2AgAuCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2AgAuF6_225,225,cubic,5,Ba2CePaO6_225
Cs2AgBiBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2AgBiCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2AgIrF6_225,225,cubic,5,Ba2CePaO6_225
Cs2AgMoF6_225,225,cubic,148,Rb3MoF6_225
Cs2AgSbBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2AgSbF6_225,225,cubic,41,CsEuF3_221
Cs2AgSbI6_225,225,cubic,143,Rb2InGaI6_225
Cs2AlHgBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2AlInI6_225,225,cubic,143,Rb2InGaI6_225
Cs2AlTlI6_225,225,cubic,143,Rb2InGaI6_225
Cs2Bi8Se13_11,11,monoclinic,60,In9Pb4S17_55
Cs2BiAuCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2BiAuF6_225,225,cubic,41,CsEuF3_221
Cs2BrCl6F_225,225,cubic,25,Cs2BrCl6F_225
Cs2CeAgBr6_225,225,cubic,43,CsTlBr3_8
Cs2CeAgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2CeAgF6_225,225,cubic,41,CsEuF3_221
Cs2CeCuI6_225,225,cubic,143,Rb2InGaI6_225
Cs2CoHgF6_225,225,cubic,160,Sr2NdMnO6_225
Cs2CuAsCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2CuSbI6_225,225,cubic,33,Cs2LiMoI6_225
Cs2DyAgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2DyAuCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2DyCuCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2ErAuCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2EuAuCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2EuCuCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2GaAgBr6_225,225,cubic,39,CsAgBr3_6
Cs2GaAgI6_225,225,cubic,33,Cs2LiMoI6_225
Cs2GaHgBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2GaHgCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2GdAuCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2HgAsBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2HgAsCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2HgAuF6_225,225,cubic,148,Rb3MoF6_225
Cs2HgBiCl6_225,225,cubic,40,CsEuCl3_221
Cs2HgSbBr6_225,225,cubic,43,CsTlBr3_8
Cs2HgSbCl6_225,225,cubic,40,CsEuCl3_221
Cs2InAgF6_225,225,cubic,148,Rb3MoF6_225
Cs2InAgI6_225,225,cubic,143,Rb2InGaI6_225
Cs2InAsCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2InAuBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2InBiBr6_225,225,cubic,151,RbPbBr3_8
Cs2InBiCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2InBiF6_225,225,cubic,28,Cs2InBiF6_225
Cs2InBiI6_225,225,cubic,37,Cs2YTlI6_225
Cs2InCuCl6_225,225,cubic,26,Cs2DyCuCl6_225
Cs2InCuF6_225,225,cubic,13,BaCaO3_221
Cs2InGaCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2InGaI6_225,225,cubic,143,Rb2InGaI6_225
Cs2InHgBr6_225,225,cubic,27,Cs2GaHgBr6_225
Cs2InHgCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2InSbF6_225,225,cubic,41,CsEuF3_221
Cs2KAlBr6_225,225,cubic,31,Cs2LiCeBr6_225
Cs2KAsCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2KAsF6_225,225,cubic,148,Rb3MoF6_225
Cs2KBiCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KBiI6_225,225,cubic,37,Cs2YTlI6_225
Cs2KCeF6_225,225,cubic,148,Rb3MoF6_225
Cs2KCrCl6_225,225,cubic,25,Cs2BrCl6F_225
Cs2KCuF6_225,225,cubic,94,KRb2TiF6_225
Cs2KDyCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KErCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KEuCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KGaBr6_225,225,cubic,35,Cs2NaNdBr6_225
Cs2KGdCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KHoCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KInBr6_225,225,cubic,143,Rb2InGaI6_225
Cs2KInCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KLaCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KLaF6_225,225,cubic,28,Cs2InBiF6_225
Cs2KMoBr6_225,225,cubic,35,Cs2NaNdBr6_225
Cs2KMoCl6_225,225,cubic,29,Cs2InHgCl6_225
Cs2KNdCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KNF6_225,225,cubic,13,BaCaO3_221
Cs2KPbF6_225,225,cubic,147,Rb2YHgF6_225
Cs2KPdF6_225,225,cubic,148,Rb3MoF6_225
Cs2KPrBr6_225,225,cubic,143,Rb2InGaI6_225
Cs2KPrCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KPrF6_225,225,cubic,28,Cs2InBiF6_225
Cs2KSbCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KSbI6_225,225,cubic,37,Cs2YTlI6_225
Cs2KScF6_225,225,cubic,148,Rb3MoF6_225
Cs2KSmCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KTaCl6_225,225,cubic,75,K2NaCeCl6_225
Cs2KTaI6_225,225,cubic,152,RbTlI3_225
Cs2KTiF6_225,225,cubic,36,Cs2NaNdF6_225
Cs2KTlCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KTmCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KYbCl6_225,225,cubic,75,K2NaCeCl6_225
Cs2KYBr6_225,225,cubic,143,Rb2InGaI6_225
Cs2KYCl6_225,225,cubic,30,Cs2KSmCl6_225
Cs2KYF6_225,225,cubic,41,CsEuF3_221
Cs2KYI6_225,225,cubic,37,Cs2YTlI6_225
